Data,Unique ZZP users per 10.000 tweets,CBS data,UniqueZZP,Messages Per Day,Nltwitter gebruikers,"Unique ZZP users per 10,000 tweets per 10 million Dutch twitter users",,,,,jaar,Nltwitter gebruikers
12/6/2014,6.38,#N/A,531,831707,3500000.00,18.2413140342,,,,,,
12/7/2014,7.43,#N/A,634,853768,3500000.00,21.2168712276,,,,,,
12/8/2014,11.73,#N/A,1154,983768,3500000.00,33.5154513782,,,,,,
12/9/2014,11.39,#N/A,1089,956353,3500000.00,32.5343107768,,,,,,
12/10/2014,10.85,#N/A,1086,1001116,3500000.00,30.9939821445,,,,,,
12/11/2014,9.18,#N/A,913,994119,3500000.00,26.2400319134,,,,,,
12/12/2014,12.91,#N/A,1210,936965,3500000.00,36.8972465049,,,,,,
12/13/2014,7.46,#N/A,594,795752,3500000.00,21.3275349247,,,,,,
12/14/2014,5.14,#N/A,435,846091,3500000.00,14.6894027103,,,,,,
12/15/2014,9.71,#N/A,959,988100,3500000.00,27.7299868434,,,,,,
12/16/2014,9.50,#N/A,911,959248,3500000.00,27.1343504793,,,,,,
12/17/2014,7.27,#N/A,731,1004857,3500000.00,20.7847626933,,,,,,
12/18/2014,14.94,#N/A,1519,1017010,3500000.00,42.6741133322,,,,,,
12/19/2014,10.24,#N/A,997,973252,3500000.00,29.2685905456,,,,,,
12/20/2014,6.30,#N/A,494,784187,3500000.00,17.9986224131,,,,,,
12/21/2014,8.09,#N/A,656,810662,3500000.00,23.1204338465,,,,,,
12/22/2014,7.86,#N/A,705,896503,3500000.00,22.4682540302,,,,,,
12/23/2014,8.99,#N/A,816,907795,3500000.00,25.6823244392,,,,,,
12/24/2014,9.13,#N/A,841,921109,3500000.00,26.0865667674,,,,,,
12/25/2014,4.88,#N/A,343,703348,3500000.00,13.9333587356,,,,,,
12/26/2014,4.26,#N/A,299,701360,3500000.00,12.1804168228,,,,,,
12/27/2014,4.87,#N/A,420,862957,3500000.00,13.9056754856,,,,,,
12/28/2014,4.69,#N/A,382,814445,3500000.00,13.4008873703,,,,,,
12/29/2014,8.16,#N/A,706,864899,3500000.00,23.3222937839,,,,,,
12/30/2014,6.17,#N/A,582,942892,3500000.00,17.6357116494,,,,,,
12/31/2014,5.44,#N/A,495,910501,3500000.00,15.533049544,,,,,,
1/1/2015,6.48,1369,521,803502,2800000.00,23.1575563684,,,,,,
1/2/2015,9.38,#N/A,792,844009,2800000.00,33.5135221138,,,,,,
1/3/2015,14.21,#N/A,1153,811398,2800000.00,50.7501515022,,,,,,
1/4/2015,8.77,#N/A,759,865525,2800000.00,31.31872893,,,,,,
1/5/2015,11.08,#N/A,1030,929196,2800000.00,39.5887566086,,,,,,
1/6/2015,8.72,#N/A,772,885390,2800000.00,31.1404336749,,,,,,
1/7/2015,6.88,#N/A,715,1038806,2800000.00,24.5817932181,,,,,,
1/8/2015,7.37,#N/A,732,993601,2800000.00,26.3112226566,,,,,,
1/9/2015,7.23,#N/A,710,982304,2800000.00,25.8139464536,,,,,,
1/10/2015,7.79,#N/A,655,840459,2800000.00,27.8334304741,,,,,,
1/11/2015,6.28,#N/A,556,885425,2800000.00,22.4266796817,,,,,,
1/12/2015,7.33,#N/A,994,1356449,2800000.00,26.1712751456,,,,,,
1/13/2015,10.34,#N/A,1904,1842275,2800000.00,36.9108846399,,,,,,
1/14/2015,4.86,#N/A,926,1907195,2800000.00,17.3403498706,,,,,,
1/15/2015,7.90,#N/A,1116,1413119,2800000.00,28.2050859532,,,,,,
1/16/2015,11.58,#N/A,1030,889282,2800000.00,41.3656346195,,,,,,
1/17/2015,8.36,#N/A,704,842274,2800000.00,29.8511614307,,,,,,
1/18/2015,7.07,#N/A,625,884636,2800000.00,25.2323312316,,,,,,
1/19/2015,13.80,#N/A,1287,932765,2800000.00,49.2774554301,,,,,,
1/20/2015,16.53,#N/A,1567,947914,2800000.00,59.0394125567,,,,,,
1/21/2015,10.15,#N/A,940,926058,2800000.00,36.2519718759,,,,,,
1/22/2015,8.67,#N/A,806,930123,2800000.00,30.9482877917,,,,,,
1/23/2015,8.84,#N/A,790,893617,2800000.00,31.5731300034,,,,,,
1/24/2015,6.69,#N/A,590,881423,2800000.00,23.9061478671,,,,,,
1/25/2015,8.43,#N/A,752,892562,2800000.00,30.0899465327,,,,,,
1/26/2015,14.00,#N/A,1299,927935,2800000.00,49.995804817,,,,,,
1/27/2015,13.91,#N/A,1320,948830,2800000.00,49.6852514601,,,,,,
1/28/2015,14.66,#N/A,1448,987671,2800000.00,52.3598300591,,,,,,
1/29/2015,9.42,#N/A,1144,1213971,2800000.00,33.6557816102,,,,,,
1/30/2015,10.94,#N/A,1044,954414,2800000.00,39.0666045193,,,,,,
1/31/2015,12.16,#N/A,1029,846539,2800000.00,43.4120578024,,,,,,
2/1/2015,9.81,#N/A,931,948763,2800000.00,35.0456331033,,,,,,
2/2/2015,13.46,#N/A,1302,967030,2800000.00,48.0853748074,,,,,,
2/3/2015,9.55,#N/A,927,970296,2800000.00,34.1206630318,,,,,,
2/4/2015,7.89,#N/A,776,982974,2800000.00,28.1943222448,,,,,,
2/5/2015,9.77,#N/A,949,970961,2800000.00,34.9065072056,,,,,,
2/6/2015,14.49,#N/A,1312,905351,2800000.00,51.7557752266,,,,,,
2/7/2015,7.70,#N/A,640,831588,2800000.00,27.4861383968,,,,,,
2/8/2015,7.32,#N/A,645,880811,2800000.00,26.152845827,,,,,,
2/9/2015,9.06,#N/A,838,925068,2800000.00,32.3528339847,,,,,,
2/10/2015,11.06,#N/A,1025,926889,2800000.00,39.4946351258,,,,,,
2/11/2015,11.52,#N/A,1111,964431,2800000.00,41.1419494278,,,,,,
2/12/2015,11.99,#N/A,1119,933643,2800000.00,42.8046755712,,,,,,
2/13/2015,11.67,#N/A,1051,900878,2800000.00,41.6657019993,,,,,,
2/14/2015,9.47,#N/A,775,818404,2800000.00,33.8201810213,,,,,,
2/15/2015,9.83,#N/A,794,807471,2800000.00,35.1184659971,,,,,,
2/16/2015,10.06,#N/A,882,876996,2800000.00,35.9180657608,,,,,,
2/17/2015,10.86,#N/A,997,918146,2800000.00,38.7815694423,,,,,,
2/18/2015,9.74,#N/A,907,930820,2800000.00,34.8003450107,,,,,,
2/19/2015,12.18,#N/A,1193,979500,2800000.00,43.4988696857,,,,,,
2/20/2015,12.08,#N/A,1151,952607,2800000.00,43.1522578116,,,,,,
2/21/2015,8.26,#N/A,693,839110,2800000.00,29.4955369379,,,,,,
2/22/2015,7.02,#N/A,650,926351,2800000.00,25.0599240615,,,,,,
2/23/2015,8.56,#N/A,863,1007824,2800000.00,30.5821538001,,,,,,
2/24/2015,8.78,#N/A,910,1036411,2800000.00,31.3582159973,,,,,,
2/25/2015,9.38,#N/A,951,1013615,2800000.00,33.5080732964,,,,,,
2/26/2015,12.70,#N/A,950,748290,2800000.00,45.3414737984,,,,,,
2/27/2015,14.40,#N/A,1329,922705,2800000.00,51.4403690392,,,,,,
2/28/2015,14.45,#N/A,1190,823761,2800000.00,51.5926342713,,,,,,
3/1/2015,12.66,#N/A,1162,917663,2800000.00,45.2235733597,,,,,,
3/2/2015,13.67,#N/A,1262,922974,2800000.00,48.8328258125,,,,,,
3/3/2015,13.85,#N/A,1306,943189,2800000.00,49.4522912617,,,,,,
3/4/2015,16.10,#N/A,1528,949097,2800000.00,57.4982626343,,,,,,
3/5/2015,15.14,#N/A,1467,968873,2800000.00,54.0760833906,,,,,,
3/6/2015,12.80,#N/A,1143,892753,2800000.00,45.7253334029,,,,,,
3/7/2015,11.29,#N/A,926,820531,2800000.00,40.3049105658,,,,,,
3/8/2015,10.21,#N/A,888,869411,2800000.00,36.4778979266,,,,,,
3/9/2015,14.29,#N/A,1426,997587,2800000.00,51.0517593238,,,,,,
3/10/2015,15.41,#N/A,1581,1025654,2800000.00,55.0519821639,,,,,,
3/11/2015,13.89,#N/A,1508,1085576,2800000.00,49.6115821068,,,,,,
3/12/2015,10.85,#N/A,1083,998453,2800000.00,38.7384998879,,,,,,
3/13/2015,11.73,#N/A,1096,934330,2800000.00,41.8940386618,,,,,,
3/14/2015,10.41,#N/A,894,859102,2800000.00,37.165053077,,,,,,
3/15/2015,5.93,#N/A,535,902614,2800000.00,21.1686754882,,,,,,
3/16/2015,7.35,#N/A,973,1323229,2800000.00,26.2615163362,,,,,,
3/17/2015,6.02,#N/A,1114,1851052,2800000.00,21.4935692167,,,,,,
3/18/2015,6.86,#N/A,961,1399957,2800000.00,24.5160591157,,,,,,
3/19/2015,10.07,#N/A,1006,999180,2800000.00,35.9580570353,,,,,,
3/20/2015,9.60,#N/A,935,974004,2800000.00,34.2841067828,,,,,,
3/21/2015,8.29,#N/A,747,901143,2800000.00,29.6052584646,,,,,,
3/22/2015,7.22,#N/A,722,999755,2800000.00,25.7920333339,,,,,,
3/23/2015,10.80,#N/A,1028,951848,2800000.00,38.5715846588,,,,,,
3/24/2015,11.42,#N/A,1176,1029810,2800000.00,40.7842223323,,,,,,
3/25/2015,18.34,#N/A,1811,987354,2800000.00,65.5069726041,,,,,,
3/26/2015,10.74,#N/A,1033,961766,2800000.00,38.3594940379,,,,,,
3/27/2015,10.16,#N/A,957,941545,2800000.00,36.3005182212,,,,,,
3/28/2015,7.09,#N/A,627,884557,2800000.00,25.3153354084,,,,,,
3/29/2015,7.37,#N/A,610,827247,2800000.00,26.3351989016,,,,,,
3/30/2015,11.33,#N/A,1043,920699,2800000.00,40.458390853,,,,,,
3/31/2015,6.66,#N/A,995,1493083,2800000.00,23.8002269704,,,,,,
4/1/2015,6.84,#N/A,1251,1828310,2800000.00,24.4370874899,,,,,,
4/2/2015,10.32,#N/A,1410,1366022,2800000.00,36.8640789512,,,,,,
4/3/2015,12.75,#N/A,1139,893269,2800000.00,45.538993773,,,,,,
4/4/2015,20.74,#N/A,1613,777729,2800000.00,74.0709718387,,,,,,
4/5/2015,10.12,#N/A,751,742059,2800000.00,36.1446038272,,,,,,
4/6/2015,10.19,#N/A,777,762351,2800000.00,36.4005556496,,,,,,
4/7/2015,13.07,#N/A,1161,888544,2800000.00,46.6654276145,,,,,,
4/8/2015,13.38,#N/A,1200,897108,2800000.00,47.7725567681,,,,,,
4/9/2015,12.64,#N/A,1141,902629,2800000.00,45.145901583,,,,,,
4/10/2015,11.39,#N/A,1006,883057,2800000.00,40.6865824387,,,,,,
4/11/2015,9.17,#N/A,757,825126,2800000.00,32.7655585762,,,,,,
4/12/2015,9.94,#N/A,757,761400,2800000.00,35.5078989831,,,,,,
4/13/2015,15.73,#N/A,1343,853616,2800000.00,56.1895345381,,,,,,
4/14/2015,11.22,#N/A,1010,900032,2800000.00,40.0779400859,,,,,,
4/15/2015,12.13,#N/A,1093,901395,2800000.00,43.3058917408,,,,,,
4/16/2015,11.24,#N/A,1023,909807,2800000.00,40.1576535306,,,,,,
4/17/2015,14.34,#N/A,1279,891771,2800000.00,51.2223109168,,,,,,
4/18/2015,14.30,#N/A,1159,810679,2800000.00,51.0594910475,,,,,,
4/19/2015,9.19,#N/A,771,838929,2800000.00,32.8224608825,,,,,,
4/20/2015,25.11,#N/A,2219,883781,2800000.00,89.6715362743,,,,,,
4/21/2015,16.03,#N/A,1444,900922,2800000.00,57.2429450845,,,,,,
4/22/2015,13.95,#N/A,1331,954213,2800000.00,49.8166701624,,,,,,
4/23/2015,13.57,#N/A,1221,899758,2800000.00,48.4654127634,,,,,,
4/24/2015,13.90,#N/A,1201,864019,2800000.00,49.6434188865,,,,,,
4/25/2015,19.42,#N/A,1486,765075,2800000.00,69.3676156866,,,,,,
4/26/2015,14.11,#N/A,1118,792413,2800000.00,50.3885870481,,,,,,
4/27/2015,11.60,#N/A,854,736168,2800000.00,41.4307603699,,,,,,
4/28/2015,15.68,#N/A,1262,804950,2800000.00,55.9928300782,,,,,,
4/29/2015,12.77,#N/A,1106,865893,2800000.00,45.6176455982,,,,,,
4/30/2015,12.28,#N/A,1053,857341,2800000.00,43.8648599066,,,,,,
5/1/2015,10.71,#N/A,925,863815,2800000.00,38.2439692361,,,,,,
5/2/2015,10.05,#N/A,716,712265,2800000.00,35.9015655289,,,,,,
5/3/2015,8.60,#N/A,705,820182,2800000.00,30.6987612854,,,,,,
5/4/2015,10.69,#N/A,920,860410,2800000.00,38.1877742671,,,,,,
5/5/2015,10.73,#N/A,901,839636,2800000.00,38.3244303824,,,,,,
5/6/2015,13.57,#N/A,1214,894688,2800000.00,48.4606285735,,,,,,
5/7/2015,13.30,#N/A,1151,865114,2800000.00,47.5164462223,,,,,,
5/8/2015,12.59,#N/A,1026,814623,2800000.00,44.9813682438,,,,,,
5/9/2015,17.89,#N/A,1381,772055,2800000.00,63.8833095718,,,,,,
5/10/2015,13.70,#N/A,1023,746923,2800000.00,48.914967521,,,,,,
5/11/2015,19.07,#N/A,1631,855236,2800000.00,68.1098550576,,,,,,
5/12/2015,18.58,#N/A,1555,837027,2800000.00,66.3487728421,,,,,,
5/13/2015,15.71,#N/A,1341,853384,2800000.00,56.1211097734,,,,,,
5/14/2015,14.70,#N/A,1120,762156,2800000.00,52.4826938317,,,,,,
5/15/2015,13.07,#N/A,1042,797260,2800000.00,46.6777283625,,,,,,
5/16/2015,9.78,#N/A,731,747341,2800000.00,34.9333742658,,,,,,
5/17/2015,11.50,#N/A,951,827009,2800000.00,41.0688223638,,,,,,
5/18/2015,11.21,#N/A,1030,918841,2800000.00,40.0349073297,,,,,,
5/19/2015,10.20,#N/A,1120,1097708,2800000.00,36.4395631625,,,,,,
5/20/2015,11.05,#N/A,981,887627,2800000.00,39.471212892,,,,,,
5/21/2015,11.03,#N/A,1022,926876,2800000.00,39.3795933868,,,,,,
5/22/2015,10.40,#N/A,859,825766,2800000.00,37.1516524398,,,,,,
5/23/2015,7.89,#N/A,711,900973,2800000.00,28.1838158778,,,,,,
5/24/2015,10.21,#N/A,700,685937,2800000.00,36.4464958152,,,,,,
5/25/2015,9.87,#N/A,769,779291,2800000.00,35.2426573825,,,,,,
5/26/2015,12.46,#N/A,1056,847459,2800000.00,44.5027850483,,,,,,
5/27/2015,12.36,#N/A,1105,893975,2800000.00,44.144730797,,,,,,
5/28/2015,12.72,#N/A,1112,874122,2800000.00,45.4333442177,,,,,,
5/29/2015,10.84,#N/A,920,848499,2800000.00,38.7238439375,,,,,,
5/30/2015,15.12,#N/A,1131,748238,2800000.00,53.9839691954,,,,,,
5/31/2015,10.48,#N/A,850,810958,2800000.00,37.4336807296,,,,,,
6/1/2015,15.31,#N/A,1311,856364,2800000.00,54.6746810602,,,,,,
6/2/2015,14.09,#N/A,1263,896330,2800000.00,50.3242587631,,,,,,
6/3/2015,12.39,#N/A,1095,883759,2800000.00,44.2509132661,,,,,,
6/4/2015,12.30,#N/A,1081,878895,2800000.00,43.9269114708,,,,,,
6/5/2015,8.70,#N/A,762,876270,2800000.00,31.0569638517,,,,,,
6/6/2015,6.64,#N/A,484,729335,2800000.00,23.7006509844,,,,,,
6/7/2015,6.91,#N/A,508,735488,2800000.00,24.6677813137,,,,,,
6/8/2015,10.70,#N/A,793,741213,2800000.00,38.2095680613,,,,,,
6/9/2015,26.09,#N/A,2218,850212,2800000.00,93.1700396069,,,,,,
6/10/2015,16.64,#N/A,1464,879870,2800000.00,59.4243630147,,,,,,
6/11/2015,13.75,#N/A,1247,907236,2800000.00,49.0894478236,,,,,,
6/12/2015,16.45,#N/A,1411,857895,2800000.00,58.7401222094,,,,,,
6/13/2015,10.82,#N/A,806,745010,2800000.00,38.6380240342,,,,,,
6/14/2015,10.37,#N/A,780,752283,2800000.00,37.0301374046,,,,,,
6/15/2015,12.29,#N/A,1057,859750,2800000.00,43.9081128235,,,,,,
6/16/2015,12.87,#N/A,1160,901472,2800000.00,45.9565814896,,,,,,
6/17/2015,16.84,#N/A,1490,884595,2800000.00,60.1566657219,,,,,,
6/18/2015,14.55,#N/A,1286,884011,2800000.00,51.9547510479,,,,,,
6/19/2015,12.14,#N/A,1028,846981,2800000.00,43.3472364956,,,,,,
6/20/2015,10.99,#N/A,834,758687,2800000.00,39.2595553709,,,,,,
6/21/2015,10.84,#N/A,834,769399,2800000.00,38.7129620466,,,,,,
6/22/2015,13.00,#N/A,1122,862797,2800000.00,46.4436345646,,,,,,
6/23/2015,7.72,#N/A,608,787076,2800000.00,27.5885501709,,,,,,
6/24/2015,10.24,#N/A,1176,1148796,2800000.00,36.5600158775,,,,,,
6/25/2015,12.75,#N/A,1043,818137,2800000.00,45.5302718249,,,,,,
6/26/2015,7.34,#N/A,615,838440,2800000.00,26.1966100309,,,,,,
6/27/2015,8.33,#N/A,573,687861,2800000.00,29.7506119903,,,,,,
6/28/2015,7.08,#N/A,486,686003,2800000.00,25.3018468682,,,,,,
6/29/2015,10.35,#N/A,883,852854,2800000.00,36.9766856762,,,,,,
6/30/2015,10.55,#N/A,914,866071,2800000.00,37.6907403006,,,,,,
7/1/2015,9.98,#N/A,913,914887,2800000.00,35.6406232214,,,,,,
7/2/2015,11.08,#N/A,1023,923043,2800000.00,39.5818117744,,,,,,
7/3/2015,10.31,#N/A,841,815359,2800000.00,36.83741062,,,,,,
7/4/2015,7.85,#N/A,552,703202,2800000.00,28.0350250913,,,,,,
7/5/2015,7.45,#N/A,553,742521,2800000.00,26.5985743164,,,,,,
7/6/2015,9.46,#N/A,760,803435,2800000.00,33.7835134676,,,,,,
7/7/2015,9.74,#N/A,774,794794,2800000.00,34.7799016385,,,,,,
7/8/2015,10.83,#N/A,882,814726,2800000.00,38.6633052094,,,,,,
7/9/2015,8.67,#N/A,683,787857,2800000.00,30.9610210265,,,,,,
7/10/2015,8.25,#N/A,617,747501,2800000.00,29.4791769987,,,,,,
7/11/2015,6.54,#N/A,407,621921,2800000.00,23.3722840774,,,,,,
7/12/2015,6.28,#N/A,400,636705,2800000.00,22.4369437741,,,,,,
7/13/2015,8.22,#N/A,640,778907,2800000.00,29.3451501362,,,,,,
7/14/2015,10.13,#N/A,785,774963,2800000.00,36.1768423598,,,,,,
7/15/2015,11.72,#N/A,910,776416,2800000.00,41.8590034208,,,,,,
7/16/2015,13.05,#N/A,972,744573,2800000.00,46.6230788845,,,,,,
7/17/2015,12.59,#N/A,919,729863,2800000.00,44.9693005008,,,,,,
7/18/2015,10.37,#N/A,600,578775,2800000.00,37.0240100705,,,,,,
7/19/2015,8.62,#N/A,519,602070,2800000.00,30.7866432237,,,,,,
7/20/2015,16.54,#N/A,1189,719052,2800000.00,59.0559315798,,,,,,
7/21/2015,13.27,#N/A,931,701844,2800000.00,47.3752001869,,,,,,
7/22/2015,12.18,#N/A,850,697774,2800000.00,43.505695049,,,,,,
7/23/2015,11.86,#N/A,837,706009,2800000.00,42.3406176732,,,,,,
7/24/2015,10.27,#N/A,716,697393,2800000.00,36.667171267,,,,,,
7/25/2015,13.17,#N/A,914,694129,2800000.00,47.0270758647,,,,,,
7/26/2015,10.20,#N/A,647,634355,2800000.00,36.426201192,,,,,,
7/27/2015,12.07,#N/A,842,697325,2800000.00,43.1239788785,,,,,,
7/28/2015,19.05,#N/A,1334,700121,2800000.00,68.0494616543,,,,,,
7/29/2015,17.18,#N/A,1272,740560,2800000.00,61.3435392521,,,,,,
7/30/2015,11.17,#N/A,766,685534,2800000.00,39.9063253714,,,,,,
7/31/2015,10.91,#N/A,726,665655,2800000.00,38.9519667524,,,,,,
8/1/2015,9.36,#N/A,529,565315,2800000.00,33.4200527898,,,,,,
8/2/2015,8.92,#N/A,512,574105,2800000.00,31.8508187278,,,,,,
8/3/2015,10.73,#N/A,724,674954,2800000.00,38.3094890276,,,,,,
8/4/2015,17.15,#N/A,1263,736362,2800000.00,61.2567498827,,,,,,
8/5/2015,11.95,#N/A,862,721114,2800000.00,42.6918826783,,,,,,
8/6/2015,10.52,#N/A,760,722265,2800000.00,37.5801916788,,,,,,
8/7/2015,11.14,#N/A,794,712492,2800000.00,39.7999456234,,,,,,
8/8/2015,11.30,#N/A,695,615007,2800000.00,40.3595870802,,,,,,
8/9/2015,10.58,#N/A,652,616119,2800000.00,37.7941830811,,,,,,
8/10/2015,10.94,#N/A,800,731499,2800000.00,39.0587390706,,,,,,
8/11/2015,11.86,#N/A,903,761246,2800000.00,42.364754626,,,,,,
8/12/2015,11.30,#N/A,864,764629,2800000.00,40.3557056522,,,,,,
8/13/2015,10.40,#N/A,813,781786,2800000.00,37.1402331146,,,,,,
8/14/2015,9.99,#N/A,775,775680,2800000.00,35.6829767798,,,,,,
8/15/2015,8.38,#N/A,558,665662,2800000.00,29.9379736692,,,,,,
8/16/2015,8.59,#N/A,586,682528,2800000.00,30.6633155395,,,,,,
8/17/2015,9.85,#N/A,780,791535,2800000.00,35.1938232133,,,,,,
8/18/2015,9.09,#N/A,744,818694,2800000.00,32.4558730996,,,,,,
8/19/2015,8.89,#N/A,738,830245,2800000.00,31.7462229308,,,,,,
8/20/2015,8.96,#N/A,747,834099,2800000.00,31.98489799,,,,,,
8/21/2015,8.82,#N/A,692,784355,2800000.00,31.5090561216,,,,,,
8/22/2015,7.19,#N/A,496,689554,2800000.00,25.6894829329,,,,,,
8/23/2015,7.07,#N/A,551,778962,2800000.00,25.2625563616,,,,,,
8/24/2015,8.35,#N/A,726,869286,2800000.00,29.8274347321,,,,,,
8/25/2015,10.03,#N/A,852,849381,2800000.00,35.824407926,,,,,,
8/26/2015,9.18,#N/A,800,871555,2800000.00,32.7821291501,,,,,,
8/27/2015,9.77,#N/A,828,847534,2800000.00,34.8911413246,,,,,,
8/28/2015,7.85,#N/A,678,864215,2800000.00,28.0188213746,,,,,,
8/29/2015,6.64,#N/A,493,742404,2800000.00,23.7163900749,,,,,,
8/30/2015,5.17,#N/A,445,860927,2800000.00,18.4601681012,,,,,,
8/31/2015,8.81,#N/A,832,944783,2800000.00,31.4509106475,,,,,,
9/1/2015,9.05,#N/A,788,870622,2800000.00,32.3250011404,,,,,,
9/2/2015,11.97,#N/A,1026,857004,2800000.00,42.7569266221,,,,,,
9/3/2015,10.54,#N/A,960,910777,2800000.00,37.6444665222,,,,,,
9/4/2015,8.18,#N/A,681,832010,2800000.00,29.232134916,,,,,,
9/5/2015,6.21,#N/A,451,725838,2800000.00,22.191098919,,,,,,
9/6/2015,5.42,#N/A,464,855428,2800000.00,19.3720904289,,,,,,
9/7/2015,8.10,#N/A,677,835881,2800000.00,28.9258535947,,,,,,
9/8/2015,13.24,#N/A,1115,842015,2800000.00,47.2930156487,,,,,,
9/9/2015,11.14,#N/A,934,838505,2800000.00,39.7816862835,,,,,,
9/10/2015,9.18,#N/A,745,811966,2800000.00,32.7687894039,,,,,,
9/11/2015,8.61,#N/A,683,793636,2800000.00,30.7355729111,,,,,,
9/12/2015,6.19,#N/A,462,746365,2800000.00,22.1071459675,,,,,,
9/13/2015,6.02,#N/A,442,733928,2800000.00,21.5085325614,,,,,,
9/14/2015,12.78,#N/A,1031,806750,2800000.00,45.6416840055,,,,,,
9/15/2015,12.39,#N/A,1100,888017,2800000.00,44.2398223071,,,,,,
9/16/2015,15.84,#N/A,1147,724297,2800000.00,56.5573041367,,,,,,
9/17/2015,9.34,#N/A,866,927347,2800000.00,33.3516703333,,,,,,
9/18/2015,7.76,#N/A,647,834300,2800000.00,27.696443554,,,,,,
9/19/2015,6.61,#N/A,476,720662,2800000.00,23.5894219482,,,,,,
9/20/2015,5.75,#N/A,423,735950,2800000.00,20.5274038415,,,,,,
9/21/2015,9.81,#N/A,780,795291,2800000.00,35.0276098398,,,,,,
9/22/2015,10.41,#N/A,882,847458,2800000.00,37.1699836452,,,,,,
9/23/2015,11.44,#N/A,1019,890923,2800000.00,40.8484876278,,,,,,
9/24/2015,8.97,#N/A,762,849787,2800000.00,32.0248317688,,,,,,
9/25/2015,7.77,#N/A,632,813640,2800000.00,27.7412966071,,,,,,
9/26/2015,8.24,#N/A,574,696572,2800000.00,29.4298363988,,,,,,
9/27/2015,5.89,#N/A,432,733783,2800000.00,21.0260682362,,,,,,
9/28/2015,8.17,#N/A,695,850686,2800000.00,29.1781322032,,,,,,
9/29/2015,9.23,#N/A,750,812722,2800000.00,32.9580278197,,,,,,
9/30/2015,9.33,#N/A,785,841260,2800000.00,33.3258615478,,,,,,
10/1/2015,9.56,#N/A,807,843874,2800000.00,34.1537108282,,,,,,
10/2/2015,14.00,#N/A,1128,805688,2800000.00,50.0016312589,,,,,,
10/3/2015,10.98,#N/A,749,681961,2800000.00,39.2251169788,,,,,,
10/4/2015,7.46,#N/A,556,745765,2800000.00,26.6265416816,,,,,,
10/5/2015,14.50,#N/A,1189,820206,2800000.00,51.7727079713,,,,,,
10/6/2015,13.51,#N/A,1175,869921,2800000.00,48.2391915062,,,,,,
10/7/2015,13.21,#N/A,1154,873737,2800000.00,47.1701275261,,,,,,
10/8/2015,9.91,#N/A,822,829731,2800000.00,35.3815186574,,,,,,
10/9/2015,9.39,#N/A,769,818988,2800000.00,33.5344177378,,,,,,
10/10/2015,7.03,#N/A,542,771024,2800000.00,25.1057591685,,,,,,
10/11/2015,7.09,#N/A,500,705117,2800000.00,25.3250777632,,,,,,
10/12/2015,9.90,#N/A,793,800970,2800000.00,35.3589130322,,,,,,
10/13/2015,9.72,#N/A,900,925812,2800000.00,34.7185574856,,,,,,
10/14/2015,10.18,#N/A,856,840995,2800000.00,36.3514986075,,,,,,
10/15/2015,10.32,#N/A,702,680060,2800000.00,36.8664949731,,,,,,
10/16/2015,11.13,#N/A,695,624524,2800000.00,39.7445551675,,,,,,
10/17/2015,7.52,#N/A,461,612787,2800000.00,26.8678769528,,,,,,
10/18/2015,6.32,#N/A,440,695882,2800000.00,22.5818252438,,,,,,
10/19/2015,20.38,#N/A,1620,794748,2800000.00,72.7993563458,,,,,,
10/20/2015,15.42,#N/A,1271,824468,2800000.00,55.0571485405,,,,,,
10/21/2015,10.59,#N/A,904,853236,2800000.00,37.8391374552,,,,,,
10/22/2015,10.03,#N/A,826,823234,2800000.00,35.8342828406,,,,,,
10/23/2015,9.37,#N/A,774,825978,2800000.00,33.4668201125,,,,,,
10/24/2015,6.98,#N/A,494,707330,2800000.00,24.9428939008,,,,,,
10/25/2015,5.92,#N/A,463,782056,2800000.00,21.1439005464,,,,,,
10/26/2015,9.69,#N/A,782,807115,2800000.00,34.6029641731,,,,,,
10/27/2015,10.20,#N/A,840,823519,2800000.00,36.4290319956,,,,,,
10/28/2015,9.85,#N/A,880,893374,2800000.00,35.1796352128,,,,,,
10/29/2015,8.66,#N/A,700,808459,2800000.00,30.9230276365,,,,,,
10/30/2015,7.60,#N/A,622,818298,2800000.00,27.1469387855,,,,,,
10/31/2015,7.11,#N/A,484,680866,2800000.00,25.3878359115,,,,,,
11/1/2015,7.25,#N/A,529,729366,2800000.00,25.9031229079,,,,,,
11/2/2015,10.56,#N/A,899,851522,2800000.00,37.7055940506,,,,,,
11/3/2015,13.44,#N/A,1178,876563,2800000.00,47.9958982656,,,,,,
11/4/2015,13.36,#N/A,1155,864427,2800000.00,47.7194719739,,,,,,
11/5/2015,16.73,1372,323,193113,2800000.00,59.7355656311,,,,,,
1/1/2011,0.72,1214,98,1359472,3106000.00,2.3208889302,,,,,,
1/2/2011,1.02,#N/A,153,1503080,3106000.00,3.2772372559,,,,,,
1/3/2011,2.68,#N/A,413,1543722,3106000.00,8.6134970004,,,,,,
1/4/2011,1.99,#N/A,304,1531432,3106000.00,6.3910823654,,,,,,
1/5/2011,2.07,#N/A,324,1567536,3106000.00,6.6546625099,,,,,,
1/6/2011,2.23,#N/A,358,1604614,3106000.00,7.1830848775,,,,,,
1/7/2011,1.92,#N/A,306,1595536,3106000.00,6.1746645323,,,,,,
1/8/2011,1.00,#N/A,144,1435261,3106000.00,3.2302055328,,,,,,
1/9/2011,0.96,#N/A,155,1617341,3106000.00,3.0855220235,,,,,,
